4_02-06-2019,BELMONTE,10,4.0,56.0,J.L.BORREGO,ILPADRINO,J.LOPEZ,4,HIPODROMO LA ZARZUELA,1600,HIERBA
4_28-04-2019,BELMONTE,5,4.0,55.5,J.L.BORREGO,ILPADRINO,J.LOPEZ,1,HIPODROMO LA ZARZUELA,1500,HIERBA
3_1-08-2019,BELMONTE,5,4.0,58.0,B.FAYOS,ILPADRINO,A.IMAZ.B,4,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
2_24-09-2017,BELMONTE,3,2.0,56.5,J.GELABERT,ILPADRINO,J.LOPEZ,3,HIPODROMO LA ZARZUELA,1200,HIERBA
1_26-08-2018,BELOKI,5,3.0,56.0,J.B.HAMEL,MARTUL,A.IMAZ.B,4,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
2_3-12-2017,BELOKI,4,2.0,57.0,J.AUGE,MARTUL,A.IMAZ.B,1,HIPODROMO LA ZARZUELA,1600,HIERBA
1_16-02-2014,BENAYUZ (FR),8,3.0,53.5,M.SECCI,SANISIDRO,F.RODRIGUEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
1_29-08-2013,BENAYUZ (FR),5,2.0,52.5,M.SECCI,YSANISIDRO,F.RODRIGUEZ,2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
1_01-12-2013,BENAYUZ (FR),4,2.0,54.5,M.SECCI,YSANISIDRO,F.RODRIGUEZ,2,HIPODROMO LA ZARZUELA,1200,HIERBA
3_08-06-2014,BENHUR,2,3.0,57.0,J.HORCAJADA,BAEZA,D.DIEZ,6,HIPODROMO LA ZARZUELA,1600,HIERBA
3_30-03-2014,BENHUR,15,3.0,56.0,M.BORREGO,BAEZA,D.DIEZ,1,HIPODROMO LA ZARZUELA,1800,HIERBA
4_25-05-2014,BENHUR,5,3.0,52.0,M.GOMES,BAEZA,D.DIEZ,4,HIPODROMO LA ZARZUELA,1400,HIERBA
1_14-06-2020,BENIJO'S BRAVE,5,4.0,59.5,I.MELGAREJO,ZEZINHO,J.C.CERQUEIRA,3,HIPODROMO LA ZARZUELA,1200,HIERBA
3_12-07-2020,BENIJO'SBRAVE,8,4.0,58.0,I.MELGAREJO,ZEZINHO,J.C.CERQUEIRA,7,HIPODROMO LA ZARZUELA,1100,HIERBA
5_8-03-2020,BENIJO'SBRAVE,5,4.0,59.0,L.FONSECA,ZEZINHO,J.C.CERQUEIRA,1,HIPODROMO LA ZARZUELA,1200,HIERBA
2_9-06-2019,BENIJO'SBRAVE,5,3.0,54.5,R.N.VALLE,ZEZINHO,J.C.CERQUEIRA,1,HIPODROMO LA ZARZUELA,1200,HIERBA
1_12-02-2012,BENTAYGA (IRE),5,3.0,58.0,I.LOPEZ,INSTAGONZA,O.ANAYA,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
1_08-01-2012,BENTAYGA (IRE),2,3.0,57.0,I.LOPEZ,INSTAGONZA,O.ANAYA,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
1_04-12-2011,BENTAYGA (IRE),6,2.0,59.0,I.LOPEZ,INSTAGONZA,O.ANAYA,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1200,HIERBA
2_16-07-2011,BENTAYGA (IRE),1,2.0,55.0,I.LOPEZ,INSTAGONZA,O.ANAYA,1,HIPODROMO COSTA DEL SOL,1100,ARENA
4_06-05-2011,BERLINESA (IRE),12,3.0,55.0,S.MARTIN,LASAGUILAS,P.R.URBINA,9,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
2_04-12-2011,BERLINESA (IRE),10,3.0,60.0,J.E.JARCOVSKY,LASAGUILAS,G.VILLARTA,13,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_28-5-2017,BERNIE DOC,10,3.0,56.5,N.DE.JULIAN,CDECIBELES,J.C.CERQUEIRA,4,HIPODROMO LA ZARZUELA,1500,HIERBA
3_12-06-2011,BEROA (GB),1,3.0,60.5,M.BORREGO,MATIASBORREGO,M.BORREGO,1,HIPODROMO LA ZARZUELA,1400,HIERBA
3_30-10-2011,BEROA (GB),4,3.0,62.0,M.BORREGO,MATIASBORREGO,M.BORREGO,2,HIPODROMO LA ZARZUELA,1400,HIERBA
4_16-10-2011,BEROA (GB),8,3.0,56.5,M.BORREGO,MATIASBORREGO,M.BORREGO,5,HIPODROMO LA ZARZUELA,1600,HIERBA
4_25-09-2011,BEROA (GB),7,3.0,57.0,M.BORREGO,MATIASBORREGO,M.BORREGO,11,HIPODROMO LA ZARZUELA,1600,HIERBA
4_30-06-2011,BEROA (GB),8,3.0,55.5,M.BORREGO,MATIASBORREGO,M.BORREGO,8,HIPODROMO LA ZARZUELA,1600,ARENA-FIBRA
2_19-05-2016,BEROA (GB),7,8.0,54.5,C.A.LOAIZA,QUINTASANTAJUSTAMAIA,C.VIDINHA,4,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1200,ARENA
5_05-05-2016,BEROA (GB),7,8.0,56.0,C.A.LOAIZA,QUINTASANTAJUSTAMAIA,C.VIDINHA,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1300,ARENA
3_5-06-2016,BEROA (GB),11,8.0,51.0,L.ECHRRAA,QUINTASANTAJUSTAMAIA,C.VIDINHA,11,HIPODROMO LA ZARZUELA,1600,HIERBA
2_05-07-2020,BERTUCHI,10,4.0,55.5,C.HAZEN,YILIBERIS,J.LOPEZ,11,HIPODROMO LA ZARZUELA,2100,HIERBA
4_01-03-2020,BERTUCHI,9,4.0,55.0,V.M.VALENZUELA,YILIBERIS,J.LOPEZ,10,HIPODROMO LA ZARZUELA,2200,HIERBA
4_15-06-2019,BERTUCHI,2,3.0,58.0,B.FAYOS,YILIBERIS,J.LOPEZ,11,HIPODROMO LA ZARZUELA,2300,HIERBA
3_12-08-2018,BESSIE WARFIELD (GB),6,3.0,53.5,A.FIORI,MULABEL,J.C.CERQUEIRA,4,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
5_4-11-2018,BESSIE WARFIELD (GB),2,3.0,56.0,O.O.URBINA,MULABEL,J.C.CERQUEIRA,1,HIPODROMO LA ZARZUELA,1600,HIERBA
4_02-06-2019,BESSIE WARFIELD (GB),12,4.0,59.5,R.N.VALLE,MULABEL,J.C.CERQUEIRA,8,HIPODROMO LA ZARZUELA,1600,HIERBA
4_28-04-2019,BESSIE WARFIELD (GB),7,4.0,60.0,V.M.VALENZUELA,MULABEL,J.C.CERQUEIRA,7,HIPODROMO LA ZARZUELA,1500,HIERBA
3_06-08-12,BETANZOS,4,4.0,58.0,J.HORCAJADA,LLAS,J.L.VALVERDE,9,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_11-03-2012,BETANZOS,8,4.0,55.0,J.CROCQUEVIEILLE,LLAS,J.L.VALVERDE,9,HIPODROMO LA ZARZUELA,1800,HIERBA
3_26-06-2011,BETANZOS,4,3.0,54.5,J.HORCAJADA,LLAS,J.L.VALVERDE,5,HIPODROMO LA ZARZUELA,2000,HIERBA
3_01-06-2014,BETANZOS,1,6.0,62.0,O.O.URBINA,LLAS,J.C.CERQUEIRA,9,HIPODROMO LA ZARZUELA,2100,HIERBA
3_13-04-2014,BETANZOS,10,6.0,58.0,O.O.URBINA,LLAS,J.C.CERQUEIRA,14,HIPODROMO LA ZARZUELA,2400,HIERBA
5_10-06-2012,BETANZOS,2,4.0,55.0,S.BERMEJO,LLAS,J.L.VALVERDE,7,HIPODROMO LA ZARZUELA,2400,HIERBA
1_24-12-2011,BETANZOS,5,3.0,61.0,SRTA.LOPEZ.L.D,LLAS,J.L.VALVERDE,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1600,HIERBA
5_04-12-2011,BETANZOS,5,3.0,57.0,V.JANACEK,LLAS,J.L.VALVERDE,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
4_21-10-2012,BETICA (GB),12,6.0,55.0,J.CROCQUEVIEILLE,LALOUM,E.LEON,2,HIPODROMO LA ZARZUELA,1600,HIERBA
3_24-12-2011,BETICA (GB),6,5.0,62.0,J.CROCQUEVIEILLE,VIGO,M.ALVAREZ,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
3_04-12-2011,BETICA (GB),13,5.0,61.0,J.E.JARCOVSKY,VIGO,M.ALVAREZ,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
2_23-08-2012,BETTY,6,2.0,54.5,M.GOMES,REZAPAZOOKI,F.RODRIGUEZ,7,HIPODROMO DE SAN SEBASTIAN,1400,HIERBA
1_30-12-2012,BETTY,6,2.0,56.0,M.GOMES,REZAPAZOOKI,F.RODRIGUEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
3_29-12-2013,BETTY,12,3.0,60.5,S.BERMEJO,REZAPAZOOKI,F.RODRIGUEZ,10,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
4_20-10-2013,BETTY,5,3.0,57.0,S.BERMEJO,REZAPAZOOKI,F.RODRIGUEZ,10,HIPODROMO LA ZARZUELA,2000,HIERBA
3_01-06-2014,BETTY,14,4.0,55.0,S.BERMEJO,REZAPAZOOKI,F.RODRIGUEZ,18,HIPODROMO LA ZARZUELA,2100,HIERBA
3_23-03-2014,BETTY,6,4.0,61.0,V.JANACEK,REZAPAZOOKI,F.RODRIGUEZ,3,HIPODROMO LA ZARZUELA,2200,HIERBA
5_26-02-2012,BETTY,9,4.0,54.5,J.M.SANCHEZ.C,SOÑADOR,J.C.MARTINEZ,3,HIPODROMO COSTA DEL SOL,1200,ARENA
2_20-05-2012,BETTY,5,2.0,57.0,J.CROCQUEVIEILLE,YMILAGRO,F.RODRIGUEZ,5,HIPODROMO LA ZARZUELA,1000,HIERBA
2_10-11-2013,BETTY DIBEL (GB),2,3.0,56.0,S.BERMEJO,REZAPAZOOKI,F.RODRIGUEZ,5,HIPODROMO LA ZARZUELA,2000,HIERBA
5_19-05-2016,BEUR STAR (FR),3,4.0,56.0,R.C.MONTENEGRO,MEDHIBENMESSAOUD,D.WATRIGANT,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
5_25-05-2014,BHAKTAPUR (FR),3,3.0,56.0,J.L.MARTINEZ,SAFSAF,F.ROHAUT,6,HIPODROMO LA ZARZUELA,2400,HIERBA
3_05-01-2014,BIANCA UNO,14,4.0,59.0,B.FAYOS,COMETA,J.C.ROSELL,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
3-05-01-2014,BIANCA UNO,14,4.0,59.0,B.FAYOS,COMETA,J.C.ROSELL,6,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
4_06-04-2014,BIANCA UNO,8,4.0,53.0,J.GELABERT,COMETA,J.C.ROSELL,6,HIPODROMO LA ZARZUELA,1500,HIERBA
1_22-08-2013,BIANCA UNO,5,3.0,52.5,M.SECCI,COMETA,J.C.ROSELL,1,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
3_08-06-2014,BIANCA UNO,8,4.0,59.0,R.SOUSA,COMETA,J.C.ROSELL,10,HIPODROMO LA ZARZUELA,1600,HIERBA
3_21-08-2014,BIANCA UNO,7,4.0,61.0,SR.CRUZ.G,COMETA,J.C.ROSELL,4,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_29-08-2013,BIANCA UNO,3,3.0,59.5,SR.GREDILLA.P,COMETA,J.C.ROSELL,2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
2_01-12-2013,BIBA RAMBLA (GB),9,2.0,56.0,J.CROCQUEVIEILLE,ELFARGUE,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,1600,HIERBA
3_02-11-2014,BIDEBIETA,7,3.0,54.5,V.JANACEK,SANMAMES,G.ARIZKORRETA,14,HIPODROMO LA ZARZUELA,1800,HIERBA
3_9-06-2019,BIELVA (GB),2,3.0,58.5,C.CADEL,BERING,P.OLAVE,8,HIPODROMO LA ZARZUELA,1600,HIERBA
5_31-03-2019,BIELVA (GB),2,3.0,56.0,J.L.BORREGO,BERING,P.OLAVE,2,HIPODROMO LA ZARZUELA,1400,HIERBA
5_23-05-2021,BIG BLUE SKY (FR),9,4.0,55.5,R.SOUSA,MARQUESDEMIRAFLORESDESANT,CH.DELCHER,2,HIPODROMO LA ZARZUELA,1600,HIERBA
4_16-05-2021,BIG MACK,7,4.0,58.0,J.GELABERT,INCITATUSRACING,M&M.RACING,9,HIPODROMO LA ZARZUELA,1800,HIERBA
1_05-07-2020,BIG MACK,4,3.0,56.0,J.GELABERT,MAGICA,M.AUGELLI,10,HIPODROMO LA ZARZUELA,1600,HIERBA
3_14-06-2020,BIG MACK,7,3.0,57.0,L.FONSECA,MAGICA,M.AUGELLI,16,HIPODROMO LA ZARZUELA,1800,HIERBA
3_21-07-2013,BILADI (FR),5,4.0,58.0,A.GOMEZ,ROBERTOCOCHETEUX,J.M.OSORIO,6,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
1_22-04-2012,BILADI (FR),2,3.0,55.0,J.CROCQUEVIEILLE,ROBERTOCOCHETEUX,J.M.OSORIO,7,HIPODROMO LA ZARZUELA,2100,HIERBA
2_14-10-2012,BILADI (FR),1,3.0,56.0,J.CROCQUEVIEILLE,ROBERTOCOCHETEUX,J.M.OSORIO,2,HIPODROMO LA ZARZUELA,2400,HIERBA
3_15-04-2012,BILADI (FR),10,3.0,55.0,J.CROCQUEVIEILLE,ROBERTOCOCHETEUX,J.M.OSORIO,11,HIPODROMO LA ZARZUELA,2100,HIERBA
3_06-10-2013,BILADI (FR),2,4.0,57.5,J.L.MARTINEZ,ROBERTOCOCHETEUX,J.M.OSORIO,4,HIPODROMO LA ZARZUELA,2200,HIERBA
3_25-05-2014,BILADI (FR),2,5.0,56.0,O.O.URBINA,ROBERTOCOCHETEUX,J.M.OSORIO,1,HIPODROMO LA ZARZUELA,3000,HIERBA
5_17-11-2013,BILADI (FR),5,4.0,61.0,V.JANACEK,ROBERTOCOCHETEUX,J.M.OSORIO,4,HIPODROMO LA ZARZUELA,3200,HIERBA
2_27-11-2016,BILADI (FR),4,7.0,57.0,E.REVOLTE,ROBERTOCOCHETEUX,M.ALVAREZ,4,HIPODROMO LA ZARZUELA,4000,HIERBA
3_2-06-2017,BILBO (FR),2,10.0,59.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,5,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_07-08-2011,BILBO (FR),1,4.0,66.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,5,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_30-08-2012,BILBO (FR),1,5.0,67.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,2,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
4_16-07-2017,BILBO (FR),3,10.0,58.5,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,3,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_06-08-12,BILBO (FR),9,5.0,61.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_10-08-2014,BILBO (FR),1,7.0,68.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,4,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_13-09-2013,BILBO (FR),7,6.0,68.0,SR.GREDILLA.P,RIOAULENCIA,G.ARIZKORRETA,1,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
4_3-06-2016,BILBO (FR),2,9.0,61.0,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_03-07-2016,BILBO (FR),3,9.0,64.0,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,8,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_3-09-2016,BILBO (FR),1,9.0,64.0,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
2_31-08-2015,BILBO (FR),2,8.0,66.5,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,4,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
1_12-08-2012,BILBO (FR),1,5.0,68.0,SRTA.BURGUEÑO.V,RIOAULENCIA,G.ARIZKORRETA,1,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_26-06-2011,BILBO (FR),9,4.0,61.0,E.MELIAN,RIOAULENCIA,G.ARIZKORRETA,11,HIPODROMO LA ZARZUELA,1600,HIERBA
2_14-07-2016,BILBO (FR),3,9.0,59.5,I.BORREGO,RIOAULENCIA,V.B.BUDA,6,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
3_04-10-2015,BILBO (FR),10,8.0,65.0,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,6,HIPODROMO LA ZARZUELA,1800,HIERBA
2_7-07-2012,BILBO (FR),2,5.0,64.5,SRTA.BURGUEÑO.V,RIOAULENCIA,G.ARIZCORRETA,4,HIPODROMO COSTA DEL SOL,1600,ARENA
4_08-05-2016,BILBO (FR),2,9.0,60.5,SR.GREDILLA.P,RIOAULENCIA,V.B.BUDA,8,HIPODROMO LA ZARZUELA,1500,HIERBA
1_4-07-2019,BILLYBUZZ (FR),3,4.0,62.0,R.RAMOS,SALVADORMARQUEZ,J.L.MAROTO,2,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
5_8-03-2020,BILLYCOCK HILL (GB),4,5.0,60.0,B.FAYOS,MADRIZ,G.ARIZKORRETA,5,HIPODROMO LA ZARZUELA,1200,HIERBA
1_25-04-2021,BILLYCOCK HILL (GB),7,6.0,60.0,V.JANACEK,MADRIZ,G.ARIZKORRETA,7,HIPODROMO LA ZARZUELA,1000,HIERBA
5_12-05-2019,BILLYCOCK HILL (GB),5,4.0,59.0,V.JANACEK,MADRIZ,G.ARIZKORRETA,6,HIPODROMO LA ZARZUELA,1200,HIERBA
2_20-06-2018,BING BONG (IRE),8,4.0,58.0,N.DE.JULIAN,ELSABLE,E.PUENTE,8,HIPODROMO DE SAN SEBASTIAN,1500,HIERBA
2_17-01-2016,BIPOLAR,8,8.0,62.0,C.A.LOAIZA,BESTOFCAFE,C.VIDINHA,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_06-12-2015,BIPOLAR,9,7.0,53.0,G.MADERO,BESTOFCAFE,C.VIDINHA,8,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
5_26-11-2015,BIPOLAR,6,7.0,56.0,M.GOMES,BESTOFCAFE,I.MENDES,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
2_22-10-2015,BIPOLAR,3,7.0,58.5,SR.MELGAREJO.I,BESTOFCAFE,I.MENDES,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,ARENA
4_28-06-2013,BIPOLAR,3,5.0,62.0,H.PEREIRA,BESTOFCAFE,H.PEREIRA,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
3_20-11-2016,BIPOLAR,7,8.0,62.0,M.GOMES,BESTOFCAFE,L.A.OLIVEIRA,3,HIPODROMO LA ZARZUELA,1600,HIERBA
4_24-07-2014,BIPOLAR,11,6.0,53.0,R.SOUSA,BESTOFCAFE,I.MENDES,9,HIPODROMO LA ZARZUELA,1650,ARENA-FIBRA
3_23-10-2016,BIPOLAR,7,8.0,55.5,J.L.MARTINEZ,BESTOFCAFE,L.A.OLIVEIRA,18,HIPODROMO LA ZARZUELA,1500,HIERBA
1_29-08-2016,BIPOLAR,1,8.0,58.0,J.L.MARTINEZ,BESTOFCAFE,L.A.OLIVEIRA,6,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
4_12-08-2012,BIPOLAR,7,4.0,59.0,M.GOMES,ESPECTACULO,T.MARTINS,3,HIPODROMO DE SAN SEBASTIAN,2000,HIERBA
4_17-06-2012,BIPOLAR,1,4.0,55.0,M.GOMES,ESPECTACULO,T.MARTINS,2,HIPODROMO LA ZARZUELA,1800,HIERBA
4_31-12-2011,BIPOLAR,4,3.0,60.5,M.GOMES,ESPECTACULO,T.MARTINS,7,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
3_15-01-2012,BIPOLAR,4,4.0,59.0,V.JANACEK,ESPECTACULO,T.MARTINS,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
4_29-07-2011,BIPOLAR,2,3.0,62.0,B.FAYOS,LEVANTE,J.C.FERNANDEZ,6,HIPODROMO COSTA DEL SOL,1800,ARENA
3_14-07-2011,BIPOLAR,4,3.0,60.5,B.FAYOS,LEVANTE,I.VAQUERO,3,HIPODROMO LA ZARZUELA,1900,ARENA-FIBRA
3_25-09-2011,BIPOLAR,8,3.0,59.0,J.L.MARTINEZ,LEVANTE,J.C.FERNANDEZ,3,HIPODROMO LA ZARZUELA,1600,HIERBA
4_26-08-2011,BIPOLAR,9,3.0,56.0,M.GOMES,LEVANTE,J.C.FERNANDEZ,9,HIPODROMO COSTA DEL SOL,1800,ARENA
1_05-08-2011,BIPOLAR,5,3.0,53.5,M.GOMES,LEVANTE,J.C.FERNANDEZ,7,HIPODROMO COSTA DEL SOL,1800,ARENA
4_19-08-2011,BIPOLAR,3,3.0,52.5,M.GOMES,LEVANTE,J.C.FERNANDEZ,9,HIPODROMO COSTA DEL SOL,1800,ARENA
4_20-11-2011,BIPOLAR,4,3.0,58.0,M.GOMES,STANDVITORIA,L.A.OLIVEIRA,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1800,HIERBA
1_03-07-2020,BIRDIE (FR),8,5.0,64.0,SR.SAINZ.A,SUPERMERCADOCARDOSO,D.TEIXEIRA,11,HIPODROMO DE SAN SEBASTIAN,1600,HIERBA
1_07-08-2014,BIZNAGA,5,4.0,56.5,M.GOMES,ADRIANA,B.RAMA,6,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
3_21-08-2014,BIZNAGA,6,4.0,61.0,SR.MARTIN.A.R,ADRIANA,B.RAMA,2,HIPODROMO LA ZARZUELA,1200,ARENA-FIBRA
4_12-02-2012,BLACK DIBEL,6,4.0,55.0,J.M.SANCHEZ.C,LABERINTO,R.AON,11,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1400,HIERBA
5_30-05-2014,BLACK DIBEL,2,6.0,58.0,V.JANACEK,LABERINTO,G.GOMEZ,5,HIPODROMO DE PINEDA,1750,ARENA
4_26-10-2014,BLACK DIBEL (GB),9,6.0,61.0,B.FAYOS,LABERINTO,J.C.CERQUEIRA,4,HIPODROMO LA ZARZUELA,1800,HIERBA
3_22-12-2013,BLACK DIBEL (GB),2,5.0,61.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1500,HIERBA
5_28-06-2013,BLACK DIBEL (GB),5,5.0,58.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,2,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,1900,ARENA
4_22-09-2013,BLACK DIBEL (GB),12,5.0,59.0,J.E.JARCOVSKY,LABERINTO,G.GOMEZ,11,HIPODROMO LA ZARZUELA,1600,HIERBA
4_27-05-2012,BLACK DIBEL (GB),1,4.0,62.0,J.E.JARCOVSKY,LABERINTO,R.AON,1,HIPODROMO LA ZARZUELA,1500,HIERBA
4_17-08-2012,BLACK DIBEL (GB),7,4.0,57.0,J.E.JARCOVSKY,LABERINTO,R.AON,7,HIPODROMO COSTA DEL SOL,1400,ARENA
5_14-07-2012,BLACK DIBEL (GB),3,4.0,58.0,J.E.JARCOVSKY,LABERINTO,R.AON,3,HIPODROMO COSTA DEL SOL,1600,ARENA
2_06-04-2014,BLACK DIBEL (GB),8,6.0,54.0,J.GELABERT,LABERINTO,G.GOMEZ,3,HIPODROMO LA ZARZUELA,1500,HIERBA
5_23-07-2011,BLACK DIBEL (GB),5,3.0,56.0,F.LYNCH,RIISIOSL,J.C.MARTINEZ,2,HIPODROMO COSTA DEL SOL,1300,ARENA
4_16-07-2011,BLACK DIBEL (GB),8,3.0,59.5,M.S.SALOKANTO,RIISIOSL,J.C.MARTINEZ,11,HIPODROMO COSTA DEL SOL,1300,ARENA
5_02-07-2011,BLACK DIBEL (GB),9,3.0,57.0,M.S.SALOKANTO,RIISIOSL,J.C.MARTINEZ,7,HIPODROMO COSTA DEL SOL,1200,ARENA
2_12-08-2011,BLACK DIBEL (IRE),5,3.0,56.0,D.DELGADO,RIISIOSL,J.C.MARTINEZ,4,HIPODROMO COSTA DEL SOL,1300,ARENA
1_31-07-2011,BLACK MOON (IRE),3,3.0,54.5,V.JANACEK,TRESYMEDIO,B.VALENTI,13,HIPODROMO DE SAN SEBASTIAN,2200,HIERBA
4_18-09-2011,BLACK MOON (IRE),9,3.0,54.5,J.HORCAJADA,TRESYMEDIO,B.VALENTI,10,HIPODROMO LA ZARZUELA,2100,HIERBA
3_19-06-2011,BLACK MOON (IRE),2,3.0,56.0,V.JANACEK,TRESYMEDIO,B.VALENTI,9,HIPODROMO LA ZARZUELA,1800,HIERBA
3_23-10-2011,BLACK MOON (IRE),2,3.0,62.0,V.JANACEK,TRESYMEDIO,B.VALENTI,11,HIPODROMO LA ZARZUELA,2100,HIERBA
4_06-05-2011,BLACK MOON (IRE),4,3.0,57.0,V.JANACEK,TRESYMEDIO,B.VALENTI,10,HIPODROMO LA ZARZUELA,1800,ARENA-FIBRA
3_02-11-2014,BLACK WAGON,9,3.0,56.0,E.ARGUINZONES,TURFLAGARE,J.LOPEZ,13,HIPODROMO LA ZARZUELA,1800,HIERBA
2_01-12-2013,BLACK WAGON,2,2.0,56.0,O.O.URBINA,TURFLAGARE,J.LOPEZ,10,HIPODROMO LA ZARZUELA,1600,HIERBA
3_30-03-2014,BLACK WAGON,6,3.0,56.0,O.O.URBINA,TURFLAGARE,J.LOPEZ,3,HIPODROMO LA ZARZUELA,1800,HIERBA
1_30-05-2014,BLACKBERRY BOY (GB),2,10.0,53.0,B.FAYOS,SUNSHINERACING,P.HALEY,5,HIPODROMO DE PINEDA,2200,ARENA
5_05-11-2015,BLACKBERRY BOY (GB),3,11.0,56.0,B.FAYOS,SUNSHINERACING,P.HALEY,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,ARENA
4_30-12-2012,BLACKBERRY BOY (IRE),10,8.0,62.0,A.GOMEZ,SUNSHINERACING,P.HALEY,3,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2100,HIERBA
5_05-01-2014,BLACKBERRY BOY (IRE),3,10.0,58.0,B.FAYOS,SUNSHINERACING,P.HALEY,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2800,HIERBA
5-05-01-2014,BLACKBERRY BOY (IRE),3,10.0,58.0,B.FAYOS,SUNSHINERACING,P.HALEY,1,GRAN HIPODROMO DE ANDALUCIA JAVIER PIÑAR HAFNER,2800,HIERBA
